"NOME_INSTRUMENTO","ANO_INSTRUMENTO","DATA_INICIO","DATA_FIM","CODIGO_CURSO","NOME_CURSO","TIPO_NIVEL","CODIGO_GRUPO","NOME_GRUPO","CODIGO_SUBGRUUPO","NOME_SUBGRUPO","CÓDIGO_DISCIPLINA","DISCIPLINA","ORDEM_PERGUNTA","CODIGO_PERGUNTA","PERGUNTA","ORDEM_OPCOES","OPCAO","PORCENTAGEM","RESPOSTAS","TOTAL_DO_CURSO"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","1","1526","5.1- Como você avalia as informações sobre o Programa de Pós-Graduação na Página da UEM?","6877","Ruim","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","1","1526","5.1- Como você avalia as informações sobre o Programa de Pós-Graduação na Página da UEM?","6878","Péssimo","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","1","1526","5.1- Como você avalia as informações sobre o Programa de Pós-Graduação na Página da UEM?","6879","Não se aplica","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","1","1526","5.1- Como você avalia as informações sobre o Programa de Pós-Graduação na Página da UEM?","6880","Não sei informar","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","2","1527","5.2- Como você avalia a adequação do processo de seleção da Pós-Graduação?","6612","Ótimo","50.0","1","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","2","1527","5.2- Como você avalia a adequação do processo de seleção da Pós-Graduação?","6613","Bom","50.0","1","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","2","1527","5.2- Como você avalia a adequação do processo de seleção da Pós-Graduação?","6614","Regular","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","2","1527","5.2- Como você avalia a adequação do processo de seleção da Pós-Graduação?","6881","Ruim","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","2","1527","5.2- Como você avalia a adequação do processo de seleção da Pós-Graduação?","6882","Péssimo","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","2","1527","5.2- Como você avalia a adequação do processo de seleção da Pós-Graduação?","6883","Não se aplica","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","2","1527","5.2- Como você avalia a adequação do processo de seleção da Pós-Graduação?","6884","Não sei informar","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","3","1528","5.3- Como você avalia a oportunidade para participar de Grupos de Pesquisa?","6615","Ótimo","50.0","1","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","3","1528","5.3- Como você avalia a oportunidade para participar de Grupos de Pesquisa?","6616","Bom","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","3","1528","5.3- Como você avalia a oportunidade para participar de Grupos de Pesquisa?","6617","Regular","50.0","1","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","3","1528","5.3- Como você avalia a oportunidade para participar de Grupos de Pesquisa?","6885","Ruim","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","3","1528","5.3- Como você avalia a oportunidade para participar de Grupos de Pesquisa?","6886","Péssimo","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","3","1528","5.3- Como você avalia a oportunidade para participar de Grupos de Pesquisa?","6887","Não se aplica","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","3","1528","5.3- Como você avalia a oportunidade para participar de Grupos de Pesquisa?","6888","Não sei informar","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","4","1529","5.4- Como você avalia a oportunidade para participar de Bolsas de Estudo?","6618","Ótimo","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","4","1529","5.4- Como você avalia a oportunidade para participar de Bolsas de Estudo?","6619","Bom","50.0","1","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","4","1529","5.4- Como você avalia a oportunidade para participar de Bolsas de Estudo?","6620","Regular","50.0","1","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","4","1529","5.4- Como você avalia a oportunidade para participar de Bolsas de Estudo?","6889","Ruim","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","4","1529","5.4- Como você avalia a oportunidade para participar de Bolsas de Estudo?","6890","Péssimo","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","4","1529","5.4- Como você avalia a oportunidade para participar de Bolsas de Estudo?","6891","Não se aplica","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","4","1529","5.4- Como você avalia a oportunidade para participar de Bolsas de Estudo?","6892","Não sei informar","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","5","1530","5.5- Como você avalia a oportunidade para participar de Projetos de Pesquisa, de Ensino e de Extensão?","6621","Ótimo","50.0","1","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","5","1530","5.5- Como você avalia a oportunidade para participar de Projetos de Pesquisa, de Ensino e de Extensão?","6622","Bom","50.0","1","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","5","1530","5.5- Como você avalia a oportunidade para participar de Projetos de Pesquisa, de Ensino e de Extensão?","6623","Regular","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","5","1530","5.5- Como você avalia a oportunidade para participar de Projetos de Pesquisa, de Ensino e de Extensão?","6893","Ruim","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","5","1530","5.5- Como você avalia a oportunidade para participar de Projetos de Pesquisa, de Ensino e de Extensão?","6894","Péssimo","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","5","1530","5.5- Como você avalia a oportunidade para participar de Projetos de Pesquisa, de Ensino e de Extensão?","6895","Não se aplica","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","5","1530","5.5- Como você avalia a oportunidade para participar de Projetos de Pesquisa, de Ensino e de Extensão?","6896","Não sei informar","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","195","VI- Avaliação sobre as políticas de atendimento aos alunos","0","0","1","1531","6.1- Como você avalia o atendimento oferecido pelo coordenador do seu Programa?","6624","Ótimo","50.0","1","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","195","VI- Avaliação sobre as políticas de atendimento aos alunos","0","0","1","1531","6.1- Como você avalia o atendimento oferecido pelo coordenador do seu Programa?","6625","Bom","50.0","1","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","195","VI- Avaliação sobre as políticas de atendimento aos alunos","0","0","1","1531","6.1- Como você avalia o atendimento oferecido pelo coordenador do seu Programa?","6626","Regular","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","195","VI- Avaliação sobre as políticas de atendimento aos alunos","0","0","1","1531","6.1- Como você avalia o atendimento oferecido pelo coordenador do seu Programa?","6909","Ruim","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","195","VI- Avaliação sobre as políticas de atendimento aos alunos","0","0","1","1531","6.1- Como você avalia o atendimento oferecido pelo coordenador do seu Programa?","6910","Péssimo","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","195","VI- Avaliação sobre as políticas de atendimento aos alunos","0","0","1","1531","6.1- Como você avalia o atendimento oferecido pelo coordenador do seu Programa?","6911","Não sei informar","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","195","VI- Avaliação sobre as políticas de atendimento aos alunos","0","0","2","1532","6.2- Como você avalia o atendimento médico e psicológico oferecidos pela UEM?","6627","Ótimo","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","195","VI- Avaliação sobre as políticas de atendimento aos alunos","0","0","2","1532","6.2- Como você avalia o atendimento médico e psicológico oferecidos pela UEM?","6628","Bom","50.0","1","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","195","VI- Avaliação sobre as políticas de atendimento aos alunos","0","0","2","1532","6.2- Como você avalia o atendimento médico e psicológico oferecidos pela UEM?","6629","Regular","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","195","VI- Avaliação sobre as políticas de atendimento aos alunos","0","0","2","1532","6.2- Como você avalia o atendimento médico e psicológico oferecidos pela UEM?","6912","Ruim","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","195","VI- Avaliação sobre as políticas de atendimento aos alunos","0","0","2","1532","6.2- Como você avalia o atendimento médico e psicológico oferecidos pela UEM?","6913","Péssimo","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","195","VI- Avaliação sobre as políticas de atendimento aos alunos","0","0","2","1532","6.2- Como você avalia o atendimento médico e psicológico oferecidos pela UEM?","6914","Não sei informar","50.0","1","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","195","VI- Avaliação sobre as políticas de atendimento aos alunos","0","0","3","1533","6.3- Como você avalia o atendimento aos alunos com necessidades educacionais especiais?","6630","Ótimo","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","195","VI- Avaliação sobre as políticas de atendimento aos alunos","0","0","3","1533","6.3- Como você avalia o atendimento aos alunos com necessidades educacionais especiais?","6631","Bom","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","195","VI- Avaliação sobre as políticas de atendimento aos alunos","0","0","3","1533","6.3- Como você avalia o atendimento aos alunos com necessidades educacionais especiais?","6632","Regular","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","195","VI- Avaliação sobre as políticas de atendimento aos alunos","0","0","3","1533","6.3- Como você avalia o atendimento aos alunos com necessidades educacionais especiais?","6915","Ruim","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","195","VI- Avaliação sobre as políticas de atendimento aos alunos","0","0","3","1533","6.3- Como você avalia o atendimento aos alunos com necessidades educacionais especiais?","6916","Péssimo","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","195","VI- Avaliação sobre as políticas de atendimento aos alunos","0","0","3","1533","6.3- Como você avalia o atendimento aos alunos com necessidades educacionais especiais?","6917","Não sei informar","100.0","2","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","195","VI- Avaliação sobre as políticas de atendimento aos alunos","0","0","4","1534","6.4- Como você avalia o atendimento na secretaria do seu Programa de Pós-Graduação?","6633","Ótimo","50.0","1","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","195","VI- Avaliação sobre as políticas de atendimento aos alunos","0","0","4","1534","6.4- Como você avalia o atendimento na secretaria do seu Programa de Pós-Graduação?","6634","Bom","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","195","VI- Avaliação sobre as políticas de atendimento aos alunos","0","0","4","1534","6.4- Como você avalia o atendimento na secretaria do seu Programa de Pós-Graduação?","6635","Regular","50.0","1","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","195","VI- Avaliação sobre as políticas de atendimento aos alunos","0","0","4","1534","6.4- Como você avalia o atendimento na secretaria do seu Programa de Pós-Graduação?","6918","Ruim","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","195","VI- Avaliação sobre as políticas de atendimento aos alunos","0","0","4","1534","6.4- Como você avalia o atendimento na secretaria do seu Programa de Pós-Graduação?","6919","Péssimo","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","195","VI- Avaliação sobre as políticas de atendimento aos alunos","0","0","4","1534","6.4- Como você avalia o atendimento na secretaria do seu Programa de Pós-Graduação?","6920","Não sei informar","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","190","I- Autoavaliação","0","0","7","1573","1.7- Como foi seu empenho em manter seu Currículo Lattes atualizado?","6797","Ótimo","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","190","I- Autoavaliação","0","0","7","1573","1.7- Como foi seu empenho em manter seu Currículo Lattes atualizado?","6798","Bom","50.0","1","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","190","I- Autoavaliação","0","0","7","1573","1.7- Como foi seu empenho em manter seu Currículo Lattes atualizado?","6799","Regular","50.0","1","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","190","I- Autoavaliação","0","0","7","1573","1.7- Como foi seu empenho em manter seu Currículo Lattes atualizado?","6800","Ruim","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","190","I- Autoavaliação","0","0","7","1573","1.7- Como foi seu empenho em manter seu Currículo Lattes atualizado?","7057","Péssimo","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","190","I- Autoavaliação","0","0","8","1574","1.8- Como foi seu empenho na realização da dissertação/tese no prazo?","6801","Ótimo","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","190","I- Autoavaliação","0","0","8","1574","1.8- Como foi seu empenho na realização da dissertação/tese no prazo?","6802","Bom","50.0","1","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","190","I- Autoavaliação","0","0","8","1574","1.8- Como foi seu empenho na realização da dissertação/tese no prazo?","6803","Regular","50.0","1","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","190","I- Autoavaliação","0","0","8","1574","1.8- Como foi seu empenho na realização da dissertação/tese no prazo?","6804","Ruim","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","190","I- Autoavaliação","0","0","8","1574","1.8- Como foi seu empenho na realização da dissertação/tese no prazo?","7056","Péssimo","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","6","1576","5.6- Como você avalia a oportunidade para participar de eventos científicos, artísticos e culturais?","6897","Bom","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","6","1576","5.6- Como você avalia a oportunidade para participar de eventos científicos, artísticos e culturais?","6898","Regular","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","6","1576","5.6- Como você avalia a oportunidade para participar de eventos científicos, artísticos e culturais?","6899","Ruim","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","6","1576","5.6- Como você avalia a oportunidade para participar de eventos científicos, artísticos e culturais?","6900","Péssimo","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","6","1576","5.6- Como você avalia a oportunidade para participar de eventos científicos, artísticos e culturais?","6901","Não se aplica","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","6","1576","5.6- Como você avalia a oportunidade para participar de eventos científicos, artísticos e culturais?","6902","Não sei informar","50.0","1","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","6","1576","5.6- Como você avalia a oportunidade para participar de eventos científicos, artísticos e culturais?","7065","Ótimo","50.0","1","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","7","1577","5.7- Como você avalia a oportunidade para participar de Programas de Bolsa Sanduíche ou Mobilidade Acadêmica?","6903","Bom","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","7","1577","5.7- Como você avalia a oportunidade para participar de Programas de Bolsa Sanduíche ou Mobilidade Acadêmica?","6904","Regular","50.0","1","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","7","1577","5.7- Como você avalia a oportunidade para participar de Programas de Bolsa Sanduíche ou Mobilidade Acadêmica?","6905","Ruim","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","7","1577","5.7- Como você avalia a oportunidade para participar de Programas de Bolsa Sanduíche ou Mobilidade Acadêmica?","6906","Péssimo","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","7","1577","5.7- Como você avalia a oportunidade para participar de Programas de Bolsa Sanduíche ou Mobilidade Acadêmica?","6907","Não se aplica","0.0","0","2"
"Avaliação pelo Discente Pós-Graduação 2021","2021","15/09/2021","15/10/2021","5005","Engenharia Química","Doutorado","46","Para as repostas, considere o período de 2019 a 2021.","194","V- Avaliação sobre oportunidades para participação em atividades acadêmicas","0","0","7","1577","5.7- Como você avalia a oportunidade para participar de Programas de Bolsa Sanduíche ou Mobilidade Acadêmica?","6908","Não sei informar","0.0","0","2"
